COUNTRY,MISSION,VISA ISSUE DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
AUSTRALIA,AUSTRALIA-MELBOURNE,04-03-13,0,103,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,04-03-13,3,103,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,04-03-13,0,72,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,04-03-13,0,114,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,04-03-13,0,244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-DHAKA,04-03-13,0,1197,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,04-03-13,0,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BAHRAIN,BAHRAIN-ALDIYA,04-03-13,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-BRASILIA,04-03-13,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-SAOPAULO,04-03-13,0,39,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,04-03-13,2,22,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,04-03-13,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-VANCOUVER,04-03-13,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,04-03-13,0,84,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,04-03-13,0,13,200,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0
CHINA,CHINA-GUANGZHOU,04-03-13,2,63,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CHINA,CHINA-HONGKONG,04-03-13,0,62,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,04-03-13,0,44,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOMBIA,COLOMBIA-BOGOTA,04-03-13,0,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZECH,CZECH-PRAGUE,04-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GERMANY,GERMANY-BERLIN,04-03-13,2,119,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-FRANKFURT,04-03-13,4,148,75,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
GERMANY,GERMANY-HAMBURG,04-03-13,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,04-03-13,2,184,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DENMARK,DENMARK-COPENHAGEN,04-03-13,1,39,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGYPT,EGYPT-CAIRO,04-03-13,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAIN,SPAIN-MADRID,04-03-13,0,113,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,04-03-13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,04-03-13,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,FRANCE-PARIS,04-03-13,0,498,115,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
UNITED KINGDOM,UK-BIRMINGHAM,04-03-13,0,342,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-EDINBURGH,04-03-13,0,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,04-03-13,4,857,241,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHANA,GHANA-ACCRA,04-03-13,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
GREECE,GREECE-ATHENS,04-03-13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CROATIA,CROATIA-ZAGREB,04-03-13,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUNGARY,HUNGARY-BUDAPEST,04-03-13,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,04-03-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,04-03-13,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
INDONESIA,INDONESIA-MEDAN,04-03-13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRELAND,IRELAND-DUBLIN,04-03-13,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,04-03-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-TEHRAN,04-03-13,0,191,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
IRAN,IRAN-ZAHEDAN,04-03-13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAEL,ISRAEL-TELAVIV,04-03-13,0,72,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-MILAN,04-03-13,0,126,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,04-03-13,0,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-KOBE,04-03-13,10,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,04-03-13,12,229,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,04-03-13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,04-03-13,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,04-03-13,0,31,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAMBODIA,CAMBODIA-PHNOMPENH,04-03-13,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,04-03-13,1,142,44,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
LAOS,LAOS-VIENTIENE,04-03-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRI LANKA,SRILANKA-COLOMBO,04-03-13,0,396,55,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SRI LANKA,SRILANKA-HAMBANTOTA,04-03-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALDIVES,MALDIVES-MALE,04-03-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,MEXICO-MEXICOCITY,04-03-13,0,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZAMBIQUE,MOZAMBIQUE-MAPUTO,04-03-13,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,04-03-13,0,53,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,04-03-13,0,385,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGERIA,NIGERIA-ABUJA,04-03-13,0,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGERIA,NIGERIA-LAGOS,04-03-13,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,04-03-13,7,191,56,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,04-03-13,0,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEPAL,NEPAL-KATHMANDU,04-03-13,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,04-03-13,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,04-03-13,0,176,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PAKISTAN,PAKISTAN-ISLAMABAD,04-03-13,0,0,12,21,0,0,3,0,0,0,0,0,0,12,0,0,0,106,0,0,0
PERU,PERU-LIMA,04-03-13,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILIPPINES,PHILLIPINES-MANILA,04-03-13,4,18,14,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0
POLAND,POLAND-WARSAW,04-03-13,1,61,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORTUGAL,PORTUGAL-LISBON,04-03-13,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-MOSCOW,04-03-13,0,1545,49,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,04-03-13,0,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-VLADIVOSTOK,04-03-13,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAUDI ARABIA,SAUDIARABIA-JEDDAH,04-03-13,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUDAN,SUDAN-KHARTOUM,04-03-13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINGAPORE,SINGAPORE-SINGAPORE,04-03-13,0,264,102,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDEN,SWEDEN-STOCKHOLM,04-03-13,4,81,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
THAILAND,THAILAND-BANGKOK,04-03-13,0,323,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
THAILAND,THAILAND-CHIANGMAI,04-03-13,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ANKARA,04-03-13,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ISTANBUL,04-03-13,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
TAIWAN,TAIWAN-TAIPEI,04-03-13,1,118,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED STATES OF AMERICA,USA-CHICAGO,04-03-13,0,105,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-HOUSTON,04-03-13,0,89,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-NEWYORK,04-03-13,0,250,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
UNITED STATES OF AMERICA,USA-SANFRANCISCO,04-03-13,0,231,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HANOI,04-03-13,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HO-CHI-MINHCITY,04-03-13,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEMEN,YEMEN-SANAA,04-03-13,0,34,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,04-03-13,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-DURBAN,04-03-13,0,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,04-03-13,0,36,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,05-03-13,0,56,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,05-03-13,0,191,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGENTINA,ARGENTINA-BUENOSAIRES,05-03-13,0,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,05-03-13,0,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,05-03-13,0,88,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-PERTH,05-03-13,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,05-03-13,0,118,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,05-03-13,2,121,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,05-03-13,1,71,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,05-03-13,0,313,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-DHAKA,05-03-13,0,1087,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,05-03-13,0,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BAHRAIN,BAHRAIN-ALDIYA,05-03-13,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-SAOPAULO,05-03-13,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,05-03-13,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,05-03-13,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-VANCOUVER,05-03-13,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,05-03-13,0,98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,05-03-13,0,109,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-GUANGZHOU,05-03-13,0,124,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHINA,CHINA-HONGKONG,05-03-13,0,63,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,05-03-13,0,53,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOMBIA,COLOMBIA-BOGOTA,05-03-13,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-BERLIN,05-03-13,3,113,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GERMANY,GERMANY-FRANKFURT,05-03-13,2,198,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GERMANY,GERMANY-HAMBURG,05-03-13,1,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,05-03-13,1,169,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DENMARK,DENMARK-COPENHAGEN,05-03-13,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGYPT,EGYPT-CAIRO,05-03-13,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAIN,SPAIN-MADRID,05-03-13,0,127,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,05-03-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,05-03-13,0,73,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,FRANCE-PARIS,05-03-13,0,338,45,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED KINGDOM,UK-BIRMINGHAM,05-03-13,0,393,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-EDINBURGH,05-03-13,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,05-03-13,5,1150,222,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
GHANA,GHANA-ACCRA,05-03-13,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,GREECE-ATHENS,05-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GUATEMALA,GUATEMALA-GUATEMALACITY,05-03-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROATIA,CROATIA-ZAGREB,05-03-13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HUNGARY,HUNGARY-BUDAPEST,05-03-13,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,05-03-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,05-03-13,1,10,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-MEDAN,05-03-13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRELAND,IRELAND-DUBLIN,05-03-13,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,05-03-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRAN,IRAN-TEHRAN,05-03-13,0,249,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRAN,IRAN-ZAHEDAN,05-03-13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISRAEL,ISRAEL-TELAVIV,05-03-13,0,72,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-MILAN,05-03-13,3,228,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,05-03-13,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-KOBE,05-03-13,4,69,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,05-03-13,9,263,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,05-03-13,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,05-03-13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,05-03-13,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMBODIA,CAMBODIA-PHNOMPENH,05-03-13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,05-03-13,3,170,149,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0
LAOS,LAOS-VIENTIENE,05-03-13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,05-03-13,0,784,71,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
SRI LANKA,SRILANKA-HAMBANTOTA,05-03-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALDIVES,MALDIVES-MALE,05-03-13,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEXICO,MEXICO-MEXICOCITY,05-03-13,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZAMBIQUE,MOZAMBIQUE-MAPUTO,05-03-13,0,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,05-03-13,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,05-03-13,0,539,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGERIA,NIGERIA-ABUJA,05-03-13,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NIGERIA,NIGERIA-LAGOS,05-03-13,0,4,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,05-03-13,0,145,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,05-03-13,0,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEPAL,NEPAL-KATHMANDU,05-03-13,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,05-03-13,1,34,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,05-03-13,0,175,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
PAKISTAN,PAKISTAN-ISLAMABAD,05-03-13,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0
PERU,PERU-LIMA,05-03-13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILIPPINES,PHILLIPINES-MANILA,05-03-13,1,23,24,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
POLAND,POLAND-WARSAW,05-03-13,0,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PORTUGAL,PORTUGAL-LISBON,05-03-13,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-MOSCOW,05-03-13,0,988,30,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,05-03-13,0,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SAUDI ARABIA,SAUDIARABIA-JEDDAH,05-03-13,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SINGAPORE,SINGAPORE-SINGAPORE,05-03-13,0,215,118,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDEN,SWEDEN-STOCKHOLM,05-03-13,0,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THAILAND,THAILAND-BANGKOK,05-03-13,0,568,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
THAILAND,THAILAND-CHIANGMAI,05-03-13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ANKARA,05-03-13,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ISTANBUL,05-03-13,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAIWAN,TAIWAN-TAIPEI,05-03-13,2,92,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-CHICAGO,05-03-13,0,64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-HOUSTON,05-03-13,0,176,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-NEWYORK,05-03-13,0,255,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-SANFRANCISCO,05-03-13,0,167,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HANOI,05-03-13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HO-CHI-MINHCITY,05-03-13,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEMEN,YEMEN-SANAA,05-03-13,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,05-03-13,0,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-DURBAN,05-03-13,1,78,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,05-03-13,0,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,06-03-13,0,65,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,06-03-13,0,159,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
